Fecha;Paí;Marca;Cliente; Ingresos ; Gastos 
13/05/2022;Chile;NexTec;Consumidores finales; $806,661.79 ; $691,899.60 
13/05/2022;Chile;Cybernova;Pequeñas y medianas empresa; $588,984.00 ; $533,500.00 
13/05/2022;Chile;Innovatech;Grandes clientes; $38,021.40 ; $31,684.50 
14/05/2022;Méxic;NeuroNet;Consumidores finales; $601,300.77 ; $505,335.60 
14/05/2022;Méxic;Cybernova;Sector públic; $1,339,477.23 ; $1,093,450.80 
14/05/2022;Chile;NeuroNet;Sector públic; $2,323.00 ; $1,952.10 
14/05/2022;Chile;Cybernova;Pequeñas y medianas empresa; $364,722.00 ; $341,500.00 
16/05/2022;Méxic;Cybernova;Sector públic; $11,327.40 ; $6,090.00 
16/05/2022;Argentina;NexTec;Sector públic; $53,632.82 ; $28,227.80 
16/05/2022;Chile;Cybernova;Pequeñas y medianas empresa; $3,396,851.64 ; $3,110,670.00 
17/05/2022;Per�;NexTec;Instituciones educativas; $9,732.69 ; $7,458.00 
17/05/2022;Chile;Cybernova;Sector públic; $670,477.50 ; $579,150.00 
17/05/2022;Per�;OmegaTech;Pequeñas y medianas empresa; $750,537.00 ; $702,750.00 
19/05/2022;Argentina;NeuroNet;Sector públic; $573,205.50 ; $457,860.00 
19/05/2022;Méxic;OmegaTech;Grandes clientes; $4,007.64 ; $3,303.00 
20/05/2022;Uruguay;NeuroNet;Instituciones educativas; $121,712.10 ; $85,412.00 
20/05/2022;Uruguay;Innovatech;Instituciones educativas; $104,731.11 ; $77,578.60 
23/05/2022;Uruguay;OmegaTech;Sector públic; $9,231.74 ; $7,015.00 
24/05/2022;Chile;NeuroNet;Sector públic; $50,803.20 ; $26,460.00 
25/05/2022;Uruguay;NeuroNet;Sector públic; $39,049.92 ; $21,456.00 
26/05/2022;Méxic;NeuroNet;Sector públic; $44,721.60 ; $36,300.00 
28/05/2022;Per�;NexTec;Instituciones educativas; $13,815.00 ; $9,210.00 
28/05/2022;Méxic;Innovatech;Consumidores finales; $739,423.13 ; $676,044.00 
28/05/2022;Chile;Cybernova;Sector públic; $3,658,602.64 ; $2,773,284.80 
28/05/2022;Uruguay;Cybernova;Grandes clientes; $88,521.39 ; $74,596.68 
29/05/2022;Méxic;Cybernova;Instituciones educativas; $108,560.73 ; $81,318.90 
29/05/2022;Uruguay;Cybernova;Sector públic; $7,247.10 ; $5,950.00 
30/05/2022;Per�;Innovatech;Instituciones educativas; $28,299.75 ; $19,450.00 
30/05/2022;Per�;Cybernova;Consumidores finales; $1,040,627.19 ; $892,579.20 
30/05/2022;Argentina;NexTec;Sector públic; $4,539.00 ; $2,670.00 
30/05/2022;Argentina;Cybernova;Pequeñas y medianas empresa; $655,578.00 ; $635,250.00 
31/05/2022;Méxic;NexTec;Instituciones educativas; $33,001.20 ; $22,000.80 
1/06/2022;Méxic;NeuroNet;Pequeñas y medianas empresa; $236,215.98 ; $198,835.00 
2/06/2022;Uruguay;NeuroNet;Instituciones educativas; $37,335.00 ; $26,200.00 
2/06/2022;Chile;NexTec;Instituciones educativas; $22,484.70 ; $17,430.00 
2/06/2022;Chile;NeuroNet;Instituciones educativas; $81,080.30 ; $62,130.50 
2/06/2022;Argentina;NeuroNet;Sector públic; $53,808.00 ; $28,320.00 
2/06/2022;Uruguay;Cybernova;Pequeñas y medianas empresa; $931,003.47 ; $834,232.50 
3/06/2022;Chile;Cybernova;Grandes clientes; $20,687.16 ; $17,433.00 
4/06/2022;Chile;Cybernova;Sector públic; $281,053.50 ; $239,980.00 
5/06/2022;Chile;NeuroNet;Sector públic; $597,408.00 ; $462,280.00 
5/06/2022;Méxic;NeuroNet;Sector públic; $301,027.86 ; $230,536.80 
7/06/2022;Argentina;NexTec;Consumidores finales; $367,106.25 ; $335,640.00 
7/06/2022;Uruguay;Innovatech;Pequeñas y medianas empresa; $344,322.00 ; $305,250.00 
8/06/2022;Per�;NexTec;Sector públic; $1,282,854.30 ; $972,426.00 
8/06/2022;Méxic;Innovatech;Sector públic; $61,969.91 ; $34,049.40 
9/06/2022;Per�;NeuroNet;Sector públic; $27,968.00 ; $15,200.00 
11/06/2022;Per�;Cybernova;Sector públic; $8,107.96 ; $6,295.00 
11/06/2022;Uruguay;Cybernova;Sector públic; $22,954.39 ; $17,630.10 
12/06/2022;Méxic;NexTec;Instituciones educativas; $3,344.25 ; $2,450.00 
12/06/2022;Méxic;NexTec;Grandes clientes; $12,747.84 ; $9,756.00 
13/06/2022;Argentina;NeuroNet;Instituciones educativas; $159,019.09 ; $116,497.50 
13/06/2022;Méxic;NexTec;Pequeñas y medianas empresa; $766,413.00 ; $686,750.00 
13/06/2022;Uruguay;Cybernova;Grandes clientes; $25,542.00 ; $22,275.00 
14/06/2022;Méxic;OmegaTech;Sector públic; $322,420.00 ; $254,800.00 
15/06/2022;Chile;NexTec;Sector públic; $42,613.20 ; $23,940.00 
15/06/2022;Uruguay;OmegaTech;Sector públic; $21,076.44 ; $17,107.50 
15/06/2022;Argentina;OmegaTech;Pequeñas y medianas empresa; $805,194.00 ; $745,550.00 
16/06/2022;Uruguay;OmegaTech;Instituciones educativas; $27,972.00 ; $20,720.00 
17/06/2022;Uruguay;OmegaTech;Sector públic; $530,621.00 ; $433,160.00 
18/06/2022;Méxic;OmegaTech;Grandes clientes; $5,961.24 ; $5,139.00 
19/06/2022;Per�;OmegaTech;Instituciones educativas; $19,517.70 ; $15,130.00 
20/06/2022;Uruguay;NexTec;Sector públic; $100,989.50 ; $51,004.80 
20/06/2022;Méxic;Cybernova;Grandes clientes; $8,113.32 ; $6,543.00 
21/06/2022;Per�;NeuroNet;Sector públic; $691,012.00 ; $557,960.00 
21/06/2022;Méxic;Innovatech;Sector públic; $30,184.00 ; $17,150.00 
22/06/2022;Chile;Cybernova;Sector públic; $775,789.00 ; $606,632.00 
23/06/2022;Chile;OmegaTech;Consumidores finales; $559,322.99 ; $479,749.20 
23/06/2022;Méxic;Cybernova;Sector públic; $14,732.68 ; $12,380.40 
24/06/2022;Méxic;NeuroNet;Consumidores finales; $148,707.69 ; $128,880.00 
24/06/2022;Uruguay;Cybernova;Sector públic; $7,247.10 ; $5,950.00 
25/06/2022;Méxic;NexTec;Sector públic; $36,702.00 ; $20,390.00 
25/06/2022;Méxic;OmegaTech;Sector públic; $583,580.20 ; $461,188.00 
26/06/2022;Per�;NeuroNet;Sector públic; $43,643.00 ; $22,970.00 
26/06/2022;Méxic;Innovatech;Sector públic; $102,625.60 ; $58,310.00 
30/06/2022;Méxic;NeuroNet;Consumidores finales; $44,264.42 ; $40,920.00 
2/07/2022;Per�;Innovatech;Instituciones educativas; $101,596.10 ; $69,825.50 
2/07/2022;Méxic;NexTec;Consumidores finales; $398,650.15 ; $345,496.80 
2/07/2022;Méxic;Innovatech;Sector públic; $9,702.78 ; $4,950.40 
2/07/2022;Chile;OmegaTech;Sector públic; $9,457.73 ; $7,264.00 
3/07/2022;Argentina;OmegaTech;Grandes clientes; $43,005.36 ; $32,579.82 
4/07/2022;Argentina;NexTec;Sector públic; $1,207.37 ; $969.00 
4/07/2022;Argentina;NeuroNet;Sector públic; $694,077.30 ; $592,644.00 
5/07/2022;Uruguay;Cybernova;Consumidores finales; $112,374.52 ; $94,440.00 
5/07/2022;Chile;OmegaTech;Consumidores finales; $1,121,816.19 ; $962,217.60 
5/07/2022;Argentina;NexTec;Pequeñas y medianas empresa; $509,691.00 ; $466,750.00 
7/07/2022;Uruguay;Cybernova;Sector públic; $104,379.86 ; $55,521.20 
8/07/2022;Argentina;Innovatech;Sector públic; $23,588.80 ; $12,820.00 
9/07/2022;Argentina;Innovatech;Sector públic; $8,760.47 ; $7,192.50 
10/07/2022;Chile;Innovatech;Pequeñas y medianas empresa; $563,304.00 ; $479,000.00 
11/07/2022;Méxic;NeuroNet;Pequeñas y medianas empresa; $567,600.00 ; $537,500.00 
12/07/2022;Chile;Cybernova;Sector públic; $39,255.90 ; $22,823.20 
13/07/2022;Uruguay;NexTec;Sector públic; $490,952.00 ; $414,440.00 
13/07/2022;Méxic;OmegaTech;Sector públic; $848,172.50 ; $741,260.00 
14/07/2022;Argentina;Innovatech;Sector públic; $15,474.55 ; $11,635.00 
14/07/2022;Méxic;Cybernova;Sector públic; $55,071.20 ; $29,930.00 
14/07/2022;Méxic;Cybernova;Pequeñas y medianas empresa; $1,356,528.00 ; $1,130,440.00 
15/07/2022;Chile;NeuroNet;Consumidores finales; $696,634.62 ; $448,500.00 
18/07/2022;Chile;Cybernova;Sector públic; $978,236.00 ; $741,520.00 
18/07/2022;Uruguay;NexTec;Sector públic; $1,406,988.24 ; $1,111,905.60 
18/07/2022;Chile;NexTec;Sector públic; $36,720.12 ; $29,470.40 
18/07/2022;Uruguay;NexTec;Grandes clientes; $13,369.46 ; $11,659.41 
20/07/2022;Chile;Innovatech;Instituciones educativas; $32,280.00 ; $21,520.00 
21/07/2022;Méxic;Cybernova;Sector públic; $272,888.00 ; $230,360.00 
21/07/2022;Uruguay;NexTec;Sector públic; $80,543.88 ; $44,746.60 
23/07/2022;Méxic;NexTec;Grandes clientes; $26,515.51 ; $20,292.48 
23/07/2022;Méxic;OmegaTech;Grandes clientes; $53,667.00 ; $45,225.00 
24/07/2022;Per�;Innovatech;Sector públic; $10,936.80 ; $5,880.00 
25/07/2022;Argentina;OmegaTech;Sector públic; $13,809.18 ; $10,065.00 
25/07/2022;Per�;Cybernova;Grandes clientes; $25,932.00 ; $19,449.00 
26/07/2022;Chile;NexTec;Consumidores finales; $499,497.92 ; $442,108.80 
26/07/2022;Chile;NexTec;Pequeñas y medianas empresa; $298,662.00 ; $273,500.00 
27/07/2022;Argentina;NexTec;Instituciones educativas; $139,966.47 ; $99,267.00 
28/07/2022;Argentina;NexTec;Consumidores finales; $367,106.25 ; $335,640.00 
28/07/2022;Argentina;Cybernova;Sector públic; $1,730.54 ; $1,315.00 
30/07/2022;Uruguay;Cybernova;Instituciones educativas; $32,670.00 ; $21,780.00 
30/07/2022;Chile;Innovatech;Consumidores finales; $389,326.67 ; $372,321.60 
31/07/2022;Per�;NexTec;Consumidores finales; $406,269.23 ; $261,560.00 
1/08/2022;Uruguay;OmegaTech;Sector públic; $35,182.71 ; $25,623.83 
2/08/2022;Méxic;OmegaTech;Grandes clientes; $7,749.28 ; $5,866.79 
2/08/2022;Chile;OmegaTech;Grandes clientes; $296,735.28 ; $267,970.80 
4/08/2022;Chile;Cybernova;Sector públic; $632,907.45 ; $558,347.40 
5/08/2022;Uruguay;Cybernova;Instituciones educativas; $29,329.55 ; $22,260.33 
5/08/2022;Uruguay;Cybernova;Sector públic; $53,370.58 ; $39,906.72 
6/08/2022;Méxic;NexTec;Consumidores finales; $32,680.65 ; $18,125.80 
6/08/2022;Méxic;Cybernova;Sector públic; $34,325.36 ; $27,942.89 
6/08/2022;Méxic;Cybernova;Sector públic; $139,701.38 ; $118,513.20 
6/08/2022;Méxic;NeuroNet;Grandes clientes; $664,238.40 ; $518,843.00 
7/08/2022;Argentina;OmegaTech;Consumidores finales; $683,567.50 ; $512,583.50 
8/08/2022;Uruguay;Cybernova;Instituciones educativas; $43,215.41 ; $30,612.70 
8/08/2022;Uruguay;NexTec;Pequeñas y medianas empresa; $27,530.03 ; $23,081.18 
9/08/2022;Argentina;Innovatech;Sector públic; $13,485.74 ; $10,747.08 
9/08/2022;Uruguay;OmegaTech;Grandes clientes; $26,866.04 ; $22,351.23 
11/08/2022;Méxic;NexTec;Sector públic; $47,041.10 ; $26,980.05 
11/08/2022;Méxic;OmegaTech;Sector públic; $33,437.52 ; $21,105.75 
11/08/2022;Méxic;OmegaTech;Sector públic; $1,177,211.54 ; $765,050.00 
12/08/2022;Méxic;NexTec;Consumidores finales; $223,264.62 ; $215,872.50 
12/08/2022;Uruguay;Cybernova;Pequeñas y medianas empresa; $19,844.34 ; $15,552.45 
12/08/2022;Uruguay;Cybernova;Grandes clientes; $723,984.24 ; $577,543.20 
13/08/2022;Chile;OmegaTech;Sector públic; $257,219.87 ; $232,285.87 
14/08/2022;Argentina;NeuroNet;Grandes clientes; $699,190.31 ; $576,152.20 
15/08/2022;Uruguay;NeuroNet;Instituciones educativas; $297,930.84 ; $257,955.60 
15/08/2022;Per�;OmegaTech;Instituciones educativas; $487,188.49 ; $413,297.77 
15/08/2022;Argentina;OmegaTech;Sector públic; $42,640.95 ; $33,785.89 
16/08/2022;Méxic;Cybernova;Sector públic; $83,996.74 ; $64,972.54 
16/08/2022;Argentina;Cybernova;Sector públic; $37,282.32 ; $20,907.80 
17/08/2022;Per�;NeuroNet;Sector públic; $346,538.12 ; $262,481.70 
17/08/2022;Argentina;NeuroNet;Grandes clientes; $799,812.32 ; $678,506.69 
18/08/2022;Uruguay;NexTec;Pequeñas y medianas empresa; $1,099,880.94 ; $942,585.68 
19/08/2022;Uruguay;Innovatech;Instituciones educativas; $1,242,496.21 ; $1,083,377.57 
19/08/2022;Méxic;NexTec;Consumidores finales; $441,256.27 ; $363,607.40 
20/08/2022;Chile;Cybernova;Pequeñas y medianas empresa; $1,157,545.82 ; $943,481.92 
21/08/2022;Chile;Innovatech;Pequeñas y medianas empresa; $38,193.39 ; $30,238.20 
22/08/2022;Argentina;NeuroNet;Sector públic; $99,185.42 ; $85,000.80 
23/08/2022;Méxic;Cybernova;Pequeñas y medianas empresa; $47,185.15 ; $39,255.73 
24/08/2022;Argentina;NeuroNet;Sector públic; $132,491.52 ; $119,840.00 
26/08/2022;Chile;Cybernova;Sector públic; $92,765.31 ; $50,891.55 
28/08/2022;Per�;Innovatech;Sector públic; $88,149.60 ; $75,114.00 
29/08/2022;Uruguay;Cybernova;Instituciones educativas; $2,242,760.89 ; $1,933,067.14 
29/08/2022;Argentina;Innovatech;Instituciones educativas; $684,018.00 ; $575,392.50 
29/08/2022;Uruguay;Cybernova;Sector públic; $10,526.85 ; $8,250.13 
29/08/2022;Méxic;Cybernova;Sector públic; $347,980.67 ; $324,723.60 
30/08/2022;Uruguay;NexTec;Consumidores finales; $3,489,655.68 ; $2,725,803.60 
30/08/2022;Chile;Cybernova;Sector públic; $53,806.64 ; $31,578.05 
31/08/2022;Per�;NexTec;Consumidores finales; $80,714.76 ; $69,282.50 
2/09/2022;Per�;OmegaTech;Instituciones educativas; $294,477.78 ; $260,333.57 
2/09/2022;Argentina;Cybernova;Pequeñas y medianas empresa; $96,238.91 ; $50,597.30 
5/09/2022;Uruguay;Cybernova;Consumidores finales; $36,417.93 ; $29,838.88 
5/09/2022;Per�;OmegaTech;Pequeñas y medianas empresa; $56,809.75 ; $40,670.70 
6/09/2022;Argentina;NeuroNet;Instituciones educativas; $180,943.62 ; $174,672.79 
7/09/2022;Argentina;NexTec;Pequeñas y medianas empresa; $1,305,309.89 ; $1,289,721.50 
8/09/2022;Méxic;NexTec;Pequeñas y medianas empresa; $48,710.60 ; $28,258.70 
9/09/2022;Chile;NeuroNet;Instituciones educativas; $2,042,089.66 ; $1,752,852.60 
9/09/2022;Uruguay;NeuroNet;Instituciones educativas; $38,958.82 ; $21,143.20 
9/09/2022;Uruguay;OmegaTech;Pequeñas y medianas empresa; $3,542.01 ; $2,946.78 
10/09/2022;Argentina;Innovatech;Consumidores finales; $490,203.73 ; $433,365.41 
11/09/2022;Méxic;OmegaTech;Sector públic; $20,498.53 ; $15,518.94 
11/09/2022;Per�;NexTec;Sector públic; $53,464.69 ; $29,653.34 
12/09/2022;Argentina;Cybernova;Sector públic; $677,840.45 ; $571,111.22 
12/09/2022;Méxic;OmegaTech;Grandes clientes; $49,947.40 ; $42,372.00 
13/09/2022;Per�;NexTec;Consumidores finales; $521,715.04 ; $416,187.20 
13/09/2022;Chile;OmegaTech;Consumidores finales; $613,233.32 ; $534,700.40 
13/09/2022;Argentina;NexTec;Sector públic; $115,140.17 ; $58,113.20 
14/09/2022;Argentina;OmegaTech;Instituciones educativas; $39,273.00 ; $26,429.00 
16/09/2022;Chile;OmegaTech;Consumidores finales; $742,259.70 ; $686,137.50 
16/09/2022;Uruguay;NeuroNet;Consumidores finales; $49,231.22 ; $41,878.37 
16/09/2022;Per�;NexTec;Consumidores finales; $20,804.62 ; $11,053.10 
17/09/2022;Per�;Cybernova;Sector públic; $5,279.86 ; $3,135.10 
18/09/2022;Uruguay;Cybernova;Sector públic; $74,580.23 ; $50,696.17 
18/09/2022;Per�;Innovatech;Pequeñas y medianas empresa; $20,025.10 ; $11,106.60 
19/09/2022;Per�;Cybernova;Pequeñas y medianas empresa; $799,337.90 ; $723,009.70 
19/09/2022;Argentina;NexTec;Pequeñas y medianas empresa; $526,786.88 ; $465,706.80 
20/09/2022;Chile;NexTec;Sector públic; $41,591.22 ; $24,128.50 
20/09/2022;Uruguay;NexTec;Sector públic; $31,001.18 ; $21,731.70 
22/09/2022;Argentina;NexTec;Grandes clientes; $10,908.59 ; $8,549.30 
23/09/2022;Argentina;OmegaTech;Consumidores finales; $11,377.40 ; $9,678.15 
23/09/2022;Per�;NeuroNet;Sector públic; $218,049.93 ; $123,655.62 
25/09/2022;Chile;Cybernova;Grandes clientes; $27,701.58 ; $20,713.27 
28/09/2022;Argentina;NeuroNet;Instituciones educativas; $47,333.87 ; $24,885.63 
28/09/2022;Chile;NeuroNet;Sector públic; $696,755.62 ; $658,547.55 
29/09/2022;Per�;NexTec;Consumidores finales; $38,078.08 ; $24,034.88 
29/09/2022;Méxic;Cybernova;Grandes clientes; $31,478.82 ; $16,724.10 
1/10/2022;Argentina;NexTec;Sector públic; $978,040.80 ; $934,912.50 
2/10/2022;Chile;Innovatech;Sector públic; $409,126.08 ; $400,180.00 
2/10/2022;Chile;NeuroNet;Sector públic; $150,389.61 ; $106,532.20 
2/10/2022;Uruguay;OmegaTech;Pequeñas y medianas empresa; $678,317.85 ; $598,408.20 
3/10/2022;Uruguay;Cybernova;Consumidores finales; $9,507.91 ; $7,293.01 
4/10/2022;Uruguay;Cybernova;Consumidores finales; $67,693.31 ; $55,464.23 
4/10/2022;Argentina;Cybernova;Sector públic; $21,491.71 ; $11,299.20 
4/10/2022;Chile;NeuroNet;Grandes clientes; $7,463.41 ; $5,435.65 
5/10/2022;Chile;NeuroNet;Instituciones educativas; $63,677.59 ; $42,852.22 
5/10/2022;Uruguay;OmegaTech;Sector públic; $3,331.28 ; $2,610.80 
7/10/2022;Argentina;Cybernova;Instituciones educativas; $11,758.53 ; $7,992.90 
8/10/2022;Per�;NexTec;Sector públic; $757,938.88 ; $741,365.55 
8/10/2022;Argentina;Innovatech;Sector públic; $9,646.08 ; $7,376.58 
8/10/2022;Uruguay;NexTec;Grandes clientes; $14,235.72 ; $10,997.46 
9/10/2022;Per�;Innovatech;Instituciones educativas; $32,851.31 ; $23,518.60 
12/10/2022;Chile;NexTec;Instituciones educativas; $3,713.86 ; $3,113.70 
12/10/2022;Chile;OmegaTech;Consumidores finales; $719,697.60 ; $658,050.00 
12/10/2022;Per�;Cybernova;Sector públic; $1,288,636.15 ; $1,027,982.38 
12/10/2022;Argentina;NexTec;Sector públic; $672,205.18 ; $586,120.11 
12/10/2022;Méxic;Cybernova;Pequeñas y medianas empresa; $304,730.50 ; $275,632.00 
12/10/2022;Argentina;NexTec;Pequeñas y medianas empresa; $22,867.38 ; $16,371.00 
13/10/2022;Argentina;OmegaTech;Sector públic; $183,231.26 ; $140,121.10 
13/10/2022;Chile;Innovatech;Pequeñas y medianas empresa; $86,405.82 ; $46,394.13 
13/10/2022;Uruguay;Innovatech;Grandes clientes; $244,088.91 ; $209,516.70 
14/10/2022;Uruguay;Cybernova;Sector públic; $2,468,600.93 ; $2,307,305.20 
15/10/2022;Méxic;NeuroNet;Instituciones educativas; $2,340.27 ; $1,814.40 
15/10/2022;Argentina;NeuroNet;Sector públic; $6,684.11 ; $5,816.52 
16/10/2022;Per�;Cybernova;Consumidores finales; $39,905.02 ; $30,286.83 
16/10/2022;Per�;NeuroNet;Pequeñas y medianas empresa; $11,863.47 ; $9,004.05 
17/10/2022;Argentina;NexTec;Consumidores finales; $585,534.46 ; $467,097.80 
18/10/2022;Argentina;Cybernova;Grandes clientes; $25,533.62 ; $20,215.30 
19/10/2022;Argentina;Innovatech;Sector públic; $15,597.58 ; $11,475.75 
19/10/2022;Méxic;OmegaTech;Sector públic; $166,593.08 ; $86,682.84 
21/10/2022;Méxic;OmegaTech;Sector públic; $124,208.33 ; $106,858.04 
21/10/2022;Méxic;Innovatech;Sector públic; $45,276.12 ; $34,234.65 
21/10/2022;Chile;Innovatech;Grandes clientes; $102,249.23 ; $90,393.60 
22/10/2022;Uruguay;NexTec;Instituciones educativas; $842,107.38 ; $778,435.70 
22/10/2022;Argentina;NexTec;Consumidores finales; $35,509.31 ; $27,466.90 
22/10/2022;Uruguay;NeuroNet;Consumidores finales; $9,297.41 ; $7,131.55 
23/10/2022;Uruguay;NeuroNet;Sector públic; $113,585.36 ; $95,700.80 
23/10/2022;Per�;NeuroNet;Pequeñas y medianas empresa; $55,548.34 ; $29,511.78 
24/10/2022;Chile;OmegaTech;Consumidores finales; $7,167.72 ; $5,243.00 
24/10/2022;Méxic;NexTec;Consumidores finales; $73,851.18 ; $39,653.13 
24/10/2022;Chile;OmegaTech;Sector públic; $4,065,486.12 ; $3,110,782.32 
24/10/2022;Uruguay;OmegaTech;Pequeñas y medianas empresa; $11,045.86 ; $9,260.85 
24/10/2022;Per�;Innovatech;Grandes clientes; $13,838.53 ; $12,042.32 
25/10/2022;Uruguay;Cybernova;Consumidores finales; $19,947.93 ; $10,710.70 
25/10/2022;Chile;NexTec;Grandes clientes; $23,002.85 ; $13,193.10 
28/10/2022;Argentina;NeuroNet;Consumidores finales; $253,533.98 ; $202,251.40 
28/10/2022;Méxic;NeuroNet;Consumidores finales; $616,970.88 ; $540,617.50 
28/10/2022;Chile;NeuroNet;Grandes clientes; $2,957,127.92 ; $2,674,753.90 
28/10/2022;Argentina;OmegaTech;Grandes clientes; $44,446.62 ; $19,441.90 
29/10/2022;Per�;OmegaTech;Instituciones educativas; $740,508.88 ; $631,002.11 
30/10/2022;Per�;Cybernova;Sector públic; $102,249.23 ; $90,393.60 
31/10/2022;Méxic;Cybernova;Consumidores finales; $43,213.94 ; $33,815.21 
31/10/2022;Per�;NexTec;Consumidores finales; $11,239.07 ; $7,094.10 
31/10/2022;Chile;Cybernova;Pequeñas y medianas empresa; $23,109.70 ; $16,199.80 
1/11/2022;Per�;Cybernova;Grandes clientes; $3,007,949.28 ; $2,349,538.10 
2/11/2022;Per�;NeuroNet;Pequeñas y medianas empresa; $41,150.32 ; $22,575.29 
5/11/2022;Per�;Innovatech;Sector públic; $1,323,633.17 ; $1,154,123.83 
5/11/2022;Per�;NexTec;Sector públic; $123,970.91 ; $105,455.43 
6/11/2022;Méxic;OmegaTech;Sector públic; $30,870.96 ; $22,100.85 
7/11/2022;Per�;NexTec;Sector públic; $329,490.80 ; $285,738.15 
7/11/2022;Chile;Cybernova;Grandes clientes; $644,915.01 ; $637,213.25 
8/11/2022;Chile;NexTec;Consumidores finales; $382,552.94 ; $333,561.80 
8/11/2022;Per�;Cybernova;Sector públic; $1,836,743.83 ; $1,565,125.38 
8/11/2022;Argentina;Innovatech;Grandes clientes; $244,128.60 ; $228,177.50 
9/11/2022;Per�;Innovatech;Grandes clientes; $1,166,313.95 ; $1,009,822.34 
10/11/2022;Argentina;Innovatech;Instituciones educativas; $72,749.52 ; $53,524.66 
13/11/2022;Argentina;Cybernova;Instituciones educativas; $117,490.44 ; $65,888.25 
13/11/2022;Argentina;NeuroNet;Instituciones educativas; $142,826.23 ; $80,996.43 
15/11/2022;Chile;OmegaTech;Sector públic; $567,452.27 ; $492,101.03 
16/11/2022;Chile;Innovatech;Instituciones educativas; $11,275.80 ; $7,588.12 
16/11/2022;Argentina;Cybernova;Consumidores finales; $202,866.96 ; $165,350.95 
16/11/2022;Per�;OmegaTech;Sector públic; $1,352,541.86 ; $1,165,774.84 
16/11/2022;Per�;Innovatech;Pequeñas y medianas empresa; $503,349.48 ; $455,285.00 
16/11/2022;Per�;Cybernova;Pequeñas y medianas empresa; $9,351.38 ; $7,317.52 
17/11/2022;Argentina;OmegaTech;Pequeñas y medianas empresa; $14,995.93 ; $11,146.83 
17/11/2022;Uruguay;Innovatech;Pequeñas y medianas empresa; $22,641.09 ; $18,836.28 
18/11/2022;Méxic;NeuroNet;Sector públic; $28,016.44 ; $15,204.70 
18/11/2022;Per�;OmegaTech;Sector públic; $97,587.84 ; $76,226.80 
19/11/2022;Per�;NexTec;Sector públic; $10,916.75 ; $8,463.70 
19/11/2022;Chile;Innovatech;Pequeñas y medianas empresa; $73,257.74 ; $51,353.37 
19/11/2022;Méxic;NexTec;Pequeñas y medianas empresa; $208,395.55 ; $190,240.01 
20/11/2022;Uruguay;OmegaTech;Consumidores finales; $14,434.75 ; $9,020.10 
20/11/2022;Méxic;Cybernova;Sector públic; $94,858.45 ; $74,227.40 
21/11/2022;Méxic;Cybernova;Instituciones educativas; $228,171.42 ; $197,556.24 
21/11/2022;Uruguay;NeuroNet;Grandes clientes; $7,757.00 ; $6,453.45 
22/11/2022;Per�;Innovatech;Sector públic; $25,679.14 ; $13,225.20 
23/11/2022;Argentina;Cybernova;Sector públic; $46,285.40 ; $38,805.69 
23/11/2022;Per�;NeuroNet;Pequeñas y medianas empresa; $4,740.32 ; $2,782.00 
24/11/2022;Chile;NeuroNet;Instituciones educativas; $283,768.22 ; $280,379.38 
25/11/2022;Chile;Cybernova;Sector públic; $5,530.05 ; $4,381.65 
25/11/2022;Per�;NexTec;Grandes clientes; $4,598.28 ; $2,578.70 
26/11/2022;Argentina;NexTec;Sector públic; $44,446.62 ; $19,441.90 
26/11/2022;Per�;NexTec;Sector públic; $32,028.96 ; $24,248.34 
27/11/2022;Chile;Innovatech;Sector públic; $724,400.82 ; $615,517.50 
27/11/2022;Chile;Innovatech;Pequeñas y medianas empresa; $187,209.14 ; $94,487.63 
27/11/2022;Chile;Cybernova;Pequeñas y medianas empresa; $28,075.58 ; $21,228.80 
28/11/2022;Argentina;NeuroNet;Pequeñas y medianas empresa; $2,462,293.80 ; $2,172,221.77 
29/11/2022;Méxic;Cybernova;Sector públic; $129,069.81 ; $68,572.34 
29/11/2022;Chile;OmegaTech;Sector públic; $12,937.73 ; $9,819.39 
29/11/2022;Chile;Cybernova;Pequeñas y medianas empresa; $161,148.76 ; $91,387.10 
30/11/2022;Chile;Cybernova;Instituciones educativas; $93,684.46 ; $53,731.98 
1/12/2022;Argentina;NexTec;Instituciones educativas; $17,088.68 ; $8,891.70 
1/12/2022;Méxic;NexTec;Consumidores finales; $53,551.42 ; $29,062.70 
1/12/2022;Uruguay;Cybernova;Sector públic; $5,343.42 ; $4,545.36 
2/12/2022;Uruguay;Innovatech;Sector públic; $2,915,961.61 ; $2,326,147.04 
3/12/2022;Argentina;Cybernova;Consumidores finales; $475,807.50 ; $375,570.00 
3/12/2022;Chile;Innovatech;Sector públic; $434,559.23 ; $384,172.80 
3/12/2022;Méxic;OmegaTech;Sector públic; $456,279.92 ; $375,987.30 
3/12/2022;Méxic;NeuroNet;Sector públic; $55,438.17 ; $30,413.68 
4/12/2022;Uruguay;Innovatech;Instituciones educativas; $121,209.98 ; $103,875.60 
4/12/2022;Uruguay;Cybernova;Sector públic; $849,530.64 ; $732,222.40 
5/12/2022;Méxic;OmegaTech;Instituciones educativas; $96,652.92 ; $89,345.00 
5/12/2022;Per�;NexTec;Sector públic; $16,973.43 ; $12,882.37 
5/12/2022;Méxic;OmegaTech;Pequeñas y medianas empresa; $250,972.60 ; $198,100.66 
7/12/2022;Chile;NexTec;Grandes clientes; $54,274.53 ; $51,216.19 
9/12/2022;Méxic;Cybernova;Instituciones educativas; $52,559.85 ; $37,628.16 
